icl_example_index,token_role,task,task_group,point_type,x_fv_pc1_raw_dot,y_activation_pc1_raw_dot,prompt_index,query_source_index,query_input,query_output,demo_source_index,demo_input,demo_output,token_position,token_text,token_label
4,pre_label_token,national_parks,train,activation,-0.8736239671707153,12.613534927368164,20,71,Voyageurs National Park,Minnesota,111,San Antonio Missions National Historical Park,Texas,60,:,predictive_token
4,pre_label_token,national_parks,train,activation,-0.3803410530090332,13.20818042755127,21,202,Cape Lookout National Seashore,North Carolina,148,Cowpens National Battlefield,South Carolina,52,:,predictive_token
4,pre_label_token,national_parks,train,activation,-0.28375935554504395,13.130922317504883,22,144,Hopewell Culture National Historical Park,Ohio,142,Ulysses S. Grant National Historic Site,Missouri,55,:,predictive_token
4,pre_label_token,national_parks,train,activation,-0.20223164558410645,12.429698944091797,23,250,African Burial Ground National Monument,New York,191,Cabrillo National Monument,California,52,:,predictive_token
4,pre_label_token,national_parks,train,activation,-2.265599250793457,10.640283584594727,24,245,Yellowstone National Park,Idaho,271,Morristown National Historical Park,New Jersey,50,:,predictive_token
4,pre_label_token,national_parks,train,activation,-0.6033703088760376,11.977197647094727,25,226,Medgar and Myrlie Evers Home National Monument,Mississippi,34,Harpers Ferry National Historical Park,West Virginia,54,:,predictive_token
4,pre_label_token,national_parks,train,activation,0.6388370990753174,14.27724838256836,26,60,Aztec Ruins National Monument,New Mexico,49,Castillo de San Marcos National Monument,Florida,53,:,predictive_token
4,pre_label_token,national_parks,train,activation,-1.0902554988861084,14.178426742553711,27,34,Harpers Ferry National Historical Park,West Virginia,153,Carter G. Woodson Home National Historic Site,Washington DC,57,:,predictive_token
4,pre_label_token,national_parks,train,activation,-0.09641909599304199,13.04481315612793,28,28,Lassen Volcanic National Park,California,67,Valles Caldera National Preserve,New Mexico,59,:,predictive_token
4,pre_label_token,national_parks,train,activation,0.7050986289978027,12.270027160644531,29,213,Channel Islands National Park,California,220,Natchez Trace Parkway,Tennessee,49,:,predictive_token
4,pre_label_token,national_parks,train,activation,-0.6597803831100464,12.395733833312988,30,11,Antietam National Battlefield,Maryland,258,Saint-Gaudens National Historical Park,New Hampshire,57,:,predictive_token
4,pre_label_token,national_parks,train,activation,0.968696117401123,12.98992919921875,31,255,Walnut Canyon National Monument,Arizona,11,Antietam National Battlefield,Maryland,54,:,predictive_token
4,pre_label_token,national_parks,train,activation,0.5999603271484375,14.338159561157227,32,209,Rock Creek Park,Washington DC,231,Pennsylvania Avenue National Historic Site,Washington DC,55,:,predictive_token
4,pre_label_token,national_parks,train,activation,-0.07847428321838379,12.853736877441406,33,239,Boston Harbor Islands National Recreation Area,Massachusetts,146,Cedar Breaks National Monument,Utah,48,:,predictive_token
4,pre_label_token,national_parks,train,activation,-0.789512038230896,12.062994003295898,34,295,Crater Lake National Park,Oregon,1,Big Cypress National Preserve,Florida,51,:,predictive_token
4,pre_label_token,national_parks,train,activation,3.8448638916015625,16.40856170654297,35,249,Chiricahua National Monument,Arizona,243,Wupatki National Monument,Arizona,54,:,predictive_token
4,pre_label_token,national_parks,train,activation,0.01709437370300293,12.492547035217285,36,74,Thomas Edison National Historical Park,New Jersey,235,Springfield Armory National Historic Site,Massachusetts,54,:,predictive_token
4,pre_label_token,national_parks,train,activation,-0.6887185573577881,11.321589469909668,37,304,Natchez Trace Parkway,Mississippi,275,Assateague Island National Seashore,Maryland,56,:,predictive_token
4,pre_label_token,national_parks,train,activation,-0.1262214183807373,13.43937873840332,38,24,Monocacy National Battlefield,Maryland,140,Fort Caroline National Memorial,Florida,54,:,predictive_token
4,pre_label_token,national_parks,train,activation,-0.12370991706848145,12.591411590576172,39,288,Martin Van Buren National Historic Site,New York,164,Craters of the Moon National Preserve,Idaho,51,:,predictive_token
4,pre_label_token,national_parks,train,activation,-0.8409832715988159,13.337029457092285,40,300,Hovenweep National Monument,Colorado,153,Carter G. Woodson Home National Historic Site,Washington DC,56,:,predictive_token
4,pre_label_token,national_parks,train,activation,-0.37214159965515137,12.185493469238281,41,232,James A. Garfield National Historic Site,Ohio,185,Fort Monroe National Monument,Virginia,49,:,predictive_token
4,pre_label_token,national_parks,train,activation,0.3982701301574707,12.1710205078125,42,45,Lowell National Historical Park,Massachusetts,27,Bryce Canyon National Park,Utah,51,:,predictive_token
4,pre_label_token,national_parks,train,activation,-0.7694692611694336,11.801193237304688,43,153,Carter G. Woodson Home National Historic Site,Washington DC,246,Tonto National Monument,Arizona,51,:,predictive_token
4,pre_label_token,national_parks,train,activation,0.4492809772491455,12.855995178222656,44,311,Gateway National Recreation Area,New Jersey,160,Denali National Park,Alaska,52,:,predictive_token
4,pre_label_token,national_parks,train,activation,-0.14747953414916992,12.718774795532227,45,49,Castillo de San Marcos National Monument,Florida,229,El Malpais National Monument,New Mexico,50,:,predictive_token
4,pre_label_token,national_parks,train,activation,0.5107288360595703,11.301496505737305,46,243,Wupatki National Monument,Arizona,266,Devils Tower National Monument,Wyoming,53,:,predictive_token
4,pre_label_token,national_parks,train,activation,0.19385123252868652,12.501510620117188,47,50,Pipestone National Monument,Minnesota,307,Kenai Fjords National Park,Alaska,53,:,predictive_token
4,pre_label_token,national_parks,train,activation,0.13819527626037598,14.311174392700195,48,158,Piscataway Park,Maryland,40,Big South Fork National River and Recreation Area,Kentucky,52,:,predictive_token
4,pre_label_token,national_parks,train,activation,-0.7621843814849854,12.810630798339844,49,251,Rio Grande Wild and Scenic River,Texas,26,Wilson's Creek National Battlefield,Missouri,52,:,predictive_token
4,pre_label_token,national_parks,train,activation,0.32149839401245117,13.879938125610352,50,206,Castle Mountains National Monument,California,90,Great Sand Dunes National Park,Colorado,60,:,predictive_token
4,pre_label_token,national_parks,train,activation,0.0311276912689209,10.853979110717773,51,191,Cabrillo National Monument,California,304,Natchez Trace Parkway,Mississippi,57,:,predictive_token
4,pre_label_token,national_parks,train,activation,-0.1494746208190918,12.81810474395752,52,283,Niobrara National Scenic River,Nebraska,263,Hamilton Grange National Memorial,New York,49,:,predictive_token
4,pre_label_token,national_parks,train,activation,0.2337782382965088,12.083829879760742,53,227,Fort Union Trading Post National Historic Site,Montana,246,Tonto National Monument,Arizona,49,:,predictive_token
4,pre_label_token,national_parks,train,activation,-0.8745567798614502,13.043747901916504,54,150,Hawaii Volcanoes National Park,Hawaii,217,Hohokam Pima National Monument,Arizona,61,:,predictive_token
4,pre_label_token,national_parks,train,activation,-0.1625807285308838,13.12466049194336,55,196,Saugus Iron Works National Historic Site,Massachusetts,75,Cumberland Gap National Historical Park,Virginia,53,:,predictive_token
4,pre_label_token,national_parks,train,activation,-0.3366358280181885,13.557597160339355,56,183,Hovenweep National Monument,Utah,51,Ozark National Scenic Riverways,Missouri,54,:,predictive_token
4,pre_label_token,national_parks,train,activation,-0.035814762115478516,13.757821083068848,57,107,Fort Union National Monument,New Mexico,177,Theodore Roosevelt Birthplace National Historic Site,New York,55,:,predictive_token
4,pre_label_token,national_parks,train,activation,0.6792290210723877,14.837696075439453,58,314,Rocky Mountain National Park,Colorado,12,Wolf Trap National Park for the Performing Arts,Virginia,56,:,predictive_token
4,pre_label_token,national_parks,train,activation,-0.28832530975341797,13.89826774597168,59,237,Navajo National Monument,Arizona,83,Chickamauga & Chattanooga National Military Park,Tennessee,58,:,predictive_token
4,pre_label_token,national_parks,train,activation,-0.6452252864837646,11.048614501953125,60,95,Minidoka National Historic Site,Idaho,98,Isle Royale National Park,Michigan,52,:,predictive_token
4,pre_label_token,national_parks,train,activation,-0.26244640350341797,9.479825973510742,61,210,Aniakchak National Monument,Alaska,245,Yellowstone National Park,Idaho,46,:,predictive_token
4,pre_label_token,national_parks,train,activation,-0.04492449760437012,11.647379875183105,62,83,Chickamauga & Chattanooga National Military Park,Tennessee,243,Wupatki National Monument,Arizona,49,:,predictive_token
4,pre_label_token,national_parks,train,activation,0.2573413848876953,14.484169006347656,63,137,Minute Man National Historical Park,Massachusetts,86,Hagerman Fossil Beds National Monument,Idaho,53,:,predictive_token
4,pre_label_token,national_parks,train,activation,0.7886650562286377,13.293617248535156,64,269,Washington Monument,Washington DC,296,George Rogers Clark National Historical Park,Indiana,55,:,predictive_token
4,pre_label_token,national_parks,train,activation,-1.485374927520752,12.148313522338867,65,120,Fort Union Trading Post National Historic Site,North Dakota,109,Lincoln Home National Historic Site,Illinois,50,:,predictive_token
4,pre_label_token,national_parks,train,activation,-0.6800484657287598,11.67414379119873,66,194,Fire Island National Seashore,New York,152,Organ Pipe Cactus National Monument,Arizona,48,:,predictive_token
4,pre_label_token,national_parks,train,activation,0.8335093259811401,13.689987182617188,67,109,Lincoln Home National Historic Site,Illinois,103,Federal Hall National Memorial,New York,61,:,predictive_token
4,pre_label_token,national_parks,train,activation,-0.22535991668701172,12.178916931152344,68,25,Rosie the Riveter World War II Home Front National Historical Park,California,199,Shiloh National Military Park,Mississippi,58,:,predictive_token
4,pre_label_token,national_parks,train,activation,0.0441744327545166,12.38322925567627,69,113,Glacier National Park,Montana,239,Boston Harbor Islands National Recreation Area,Massachusetts,53,:,predictive_token
4,pre_label_token,national_parks,train,activation,-0.9608747959136963,10.12130355834961,70,197,Ebey's Landing National Historical Reserve,Washington,313,World War I Memorial,Washington DC,50,:,predictive_token
4,pre_label_token,national_parks,train,activation,-0.2158803939819336,15.009712219238281,71,93,Kobuk Valley National Park,Alaska,104,Maggie L. Walker National Historic Site,Virginia,57,:,predictive_token
4,pre_label_token,national_parks,train,activation,-0.5971839427947998,15.080268859863281,72,265,San Juan National Historic Site,Puerto Rico,197,Ebey's Landing National Historical Reserve,Washington,62,:,predictive_token
4,pre_label_token,national_parks,train,activation,-2.1068406105041504,9.64925479888916,73,172,Mount Rushmore National Memorial,South Dakota,244,Freedom Riders National Monument,Alabama,52,:,predictive_token
4,pre_label_token,national_parks,train,activation,1.6717355251312256,15.396472930908203,74,43,Pu'ukohola Heiau National Historic Site,Hawaii,159,Abraham Lincoln Birthplace National Historical Park,Kentucky,60,:,predictive_token
4,pre_label_token,national_parks,train,activation,-1.962864637374878,11.470962524414062,75,61,Sand Creek Massacre National Historic Site,Colorado,276,Boston African American National Historic Site,Massachusetts,54,:,predictive_token
4,pre_label_token,national_parks,train,activation,4.822379112243652,18.5023136138916,76,4,Gulf Islands National Seashore,Mississippi,205,Pu'uhonua O Honaunau National Historical Park,Hawaii,59,:,predictive_token
4,pre_label_token,national_parks,train,activation,0.5271347761154175,13.400989532470703,77,267,Honouliuli National Historic Site,Hawaii,229,El Malpais National Monument,New Mexico,53,:,predictive_token
4,pre_label_token,national_parks,train,activation,-0.3902069330215454,10.800127029418945,78,94,Glen Canyon National Recreation Area,Arizona,289,Boston National Historical Park,Massachusetts,55,:,predictive_token
4,pre_label_token,national_parks,train,activation,-0.9754520654678345,12.929426193237305,79,181,Manhattan Project National Historical Park,Tennessee,93,Kobuk Valley National Park,Alaska,49,:,predictive_token
4,pre_label_token,national_parks,train,activation,-0.4110074043273926,11.970654487609863,80,220,Natchez Trace Parkway,Tennessee,182,Fort Vancouver National Historic Site,Oregon,55,:,predictive_token
4,pre_label_token,national_parks,train,activation,0.9033231735229492,13.375572204589844,81,54,Lewis and Clark National Historical Park,Washington,302,Tule Lake National Monument,California,56,:,predictive_token
4,pre_label_token,national_parks,train,activation,-0.779301643371582,12.686067581176758,82,22,Effigy Mounds National Monument,Iowa,59,Bering Land Bridge National Preserve,Alaska,57,:,predictive_token
4,pre_label_token,national_parks,train,activation,-1.3436851501464844,11.392099380493164,83,26,Wilson's Creek National Battlefield,Missouri,64,Stonewall National Monument,New York,48,:,predictive_token
4,pre_label_token,national_parks,train,activation,-0.17982351779937744,12.132689476013184,84,39,Big Bend National Park,Texas,198,Sitka National Historical Park,Alaska,51,:,predictive_token
4,pre_label_token,national_parks,train,activation,-0.13246607780456543,12.076737403869629,85,277,John D. Rockefeller Jr. Memorial Parkway,Wyoming,87,Minuteman Missile National Historic Site,South Dakota,50,:,predictive_token
4,pre_label_token,national_parks,train,activation,-1.5883389711380005,13.215957641601562,86,27,Bryce Canyon National Park,Utah,52,Tuskegee Institute National Historic Site,Alabama,52,:,predictive_token
4,pre_label_token,national_parks,train,activation,-0.592207670211792,12.117713928222656,87,281,Sunset Crater Volcano National Monument,Arizona,47,Manhattan Project National Historical Park,New Mexico,54,:,predictive_token
4,pre_label_token,national_parks,train,activation,-0.06709980964660645,12.724061965942383,88,208,Kennesaw Mountain National Battlefield Park,Georgia,275,Assateague Island National Seashore,Maryland,59,:,predictive_token
4,pre_label_token,national_parks,train,activation,0.08979463577270508,12.395824432373047,89,30,Cuyahoga Valley National Park,Ohio,299,Chamizal National Memorial,Texas,53,:,predictive_token
4,pre_label_token,national_parks,train,activation,-0.5364632606506348,13.312811851501465,90,155,Theodore Roosevelt Inaugural National Historic Site,New York,273,Lyndon B. Johnson National Historical Park,Texas,56,:,predictive_token
4,pre_label_token,national_parks,train,activation,-1.3242073059082031,12.884400367736816,91,234,Gateway National Recreation Area,New York,299,Chamizal National Memorial,Texas,53,:,predictive_token
4,pre_label_token,national_parks,train,activation,-1.4072626829147339,9.829867362976074,92,284,El Morro National Monument,New Mexico,291,Wright Brothers National Memorial,North Carolina,52,:,predictive_token
4,pre_label_token,national_parks,train,activation,-0.6146631240844727,12.005956649780273,93,19,George Washington Carver National Monument,Missouri,212,Ford's Theatre National Historic Site,Washington DC,58,:,predictive_token
4,pre_label_token,national_parks,train,activation,0.26341772079467773,13.142760276794434,94,171,Kings Mountain National Military Park,South Carolina,26,Wilson's Creek National Battlefield,Missouri,52,:,predictive_token
4,pre_label_token,national_parks,train,activation,0.5524786710739136,14.010988235473633,95,177,Theodore Roosevelt Birthplace National Historic Site,New York,243,Wupatki National Monument,Arizona,57,:,predictive_token
4,pre_label_token,national_parks,train,activation,0.15334510803222656,12.891879081726074,96,161,Coronado National Memorial,Arizona,265,San Juan National Historic Site,Puerto Rico,55,:,predictive_token
4,pre_label_token,national_parks,train,activation,0.011424064636230469,13.586311340332031,97,205,Pu'uhonua O Honaunau National Historical Park,Hawaii,103,Federal Hall National Memorial,New York,54,:,predictive_token
4,pre_label_token,national_parks,train,activation,-0.8748927116394043,12.145491600036621,98,256,Big South Fork National River and Recreation Area,Tennessee,235,Springfield Armory National Historic Site,Massachusetts,52,:,predictive_token
4,pre_label_token,national_parks,train,activation,-0.26147544384002686,11.303140640258789,99,131,White House and President's Park,Washington DC,216,Fort Scott National Historic Site,Kansas,50,:,predictive_token
4,pre_label_token,national_parks,train,activation,-0.34343838691711426,14.411009788513184,100,294,Manhattan Project National Historical Park,Washington,226,Medgar and Myrlie Evers Home National Monument,Mississippi,61,:,predictive_token
4,pre_label_token,national_parks,train,activation,-1.4030635356903076,8.657052993774414,101,13,Craters of the Moon National Monument,Idaho,311,Gateway National Recreation Area,New Jersey,53,:,predictive_token
4,pre_label_token,national_parks,train,activation,-1.4936192035675049,12.458976745605469,102,212,Ford's Theatre National Historic Site,Washington DC,273,Lyndon B. Johnson National Historical Park,Texas,60,:,predictive_token
4,pre_label_token,national_parks,train,activation,-2.2930843830108643,11.423439025878906,103,18,Biscayne National Park,Florida,273,Lyndon B. Johnson National Historical Park,Texas,59,:,predictive_token
4,pre_label_token,national_parks,train,activation,-0.6294941902160645,12.13092041015625,104,268,Chickasaw National Recreation Area,Oklahoma,54,Lewis and Clark National Historical Park,Washington,55,:,predictive_token
4,pre_label_token,national_parks,train,activation,-1.3300749063491821,11.693182945251465,105,125,William Howard Taft National Historic Site,Ohio,182,Fort Vancouver National Historic Site,Oregon,53,:,predictive_token
4,pre_label_token,national_parks,train,activation,-0.23637640476226807,12.207828521728516,106,17,Pictured Rocks National Lakeshore,Michigan,72,John F. Kennedy National Historic Site,Massachusetts,55,:,predictive_token
4,pre_label_token,national_parks,train,activation,0.15469026565551758,13.643050193786621,107,127,Clara Barton National Historic Site,Maryland,248,River Raisin National Battlefield Park,Michigan,59,:,predictive_token
4,pre_label_token,national_parks,train,activation,0.18982481956481934,12.273693084716797,108,133,Missouri National Recreational River,Nebraska,169,Tuzigoot National Monument,Arizona,52,:,predictive_token
4,pre_label_token,national_parks,train,activation,1.5834259986877441,13.014738082885742,109,147,First State National Historical Park,Pennsylvania,0,Olympic National Park,Washington,54,:,predictive_token
4,pre_label_token,national_parks,train,activation,0.2807502746582031,14.273927688598633,110,166,Washita Battlefield National Historic Site,Oklahoma,10,Fort Larned National Historic Site,Kansas,53,:,predictive_token
4,pre_label_token,national_parks,train,activation,0.015743732452392578,13.840885162353516,111,73,Yosemite National Park,California,274,Tumacacori National Historical Park,Arizona,55,:,predictive_token
4,pre_label_token,national_parks,train,activation,-0.8372639417648315,9.810312271118164,112,299,Chamizal National Memorial,Texas,56,Indiana Dunes National Park,Indiana,50,:,predictive_token
4,pre_label_token,national_parks,train,activation,-0.5660550594329834,9.931236267089844,113,5,Everglades National Park,Florida,99,Greenbelt Park,Maryland,44,:,predictive_token
4,pre_label_token,national_parks,train,activation,0.5500118732452393,12.301596641540527,114,148,Cowpens National Battlefield,South Carolina,210,Aniakchak National Monument,Alaska,56,:,predictive_token
4,pre_label_token,national_parks,train,activation,-1.0250245332717896,11.872716903686523,115,185,Fort Monroe National Monument,Virginia,308,Adams National Historical Park,Massachusetts,54,:,predictive_token
4,pre_label_token,national_parks,train,activation,2.0294456481933594,15.681106567382812,116,184,Big Hole National Battlefield,Montana,88,Johnstown Flood National Memorial,Pennsylvania,50,:,predictive_token
4,pre_label_token,national_parks,train,activation,-0.11928987503051758,14.093683242797852,117,115,Marsh-Billings-Rockefeller National Historical Park,Vermont,296,George Rogers Clark National Historical Park,Indiana,59,:,predictive_token
4,pre_label_token,national_parks,train,activation,-0.27405405044555664,11.95362377166748,118,279,Poverty Point National Monument,Louisiana,259,Denali National Preserve,Alaska,52,:,predictive_token
4,pre_label_token,national_parks,train,activation,0.3869776725769043,11.348447799682617,119,264,Cane River Creole National Historical Park,Louisiana,306,Yellowstone National Park,Montana,48,:,predictive_token
4,pre_label_token,national_parks,train,activation,-1.6728185415267944,10.090555191040039,120,65,Jean Lafitte National Historical Park and Preserve,Louisiana,237,Navajo National Monument,Arizona,46,:,predictive_token
4,pre_label_token,national_parks,train,activation,-0.29409313201904297,12.684410095214844,121,218,Belmont-Paul Women's Equality National Monument,Washington DC,72,John F. Kennedy National Historic Site,Massachusetts,55,:,predictive_token
4,pre_label_token,national_parks,train,activation,-1.3353960514068604,12.757647514343262,122,247,Point Reyes National Seashore,California,224,Scotts Bluff National Monument,Nebraska,54,:,predictive_token
4,pre_label_token,national_parks,train,activation,1.6467067003250122,15.886807441711426,123,35,Oregon Caves National Monument and Preserve,Oregon,213,Channel Islands National Park,California,51,:,predictive_token
4,pre_label_token,national_parks,train,activation,-0.580458402633667,12.99199104309082,124,118,Buck Island Reef National Monument,Virgin Islands,67,Valles Caldera National Preserve,New Mexico,55,:,predictive_token
4,pre_label_token,national_parks,train,activation,-1.2850558757781982,12.119194984436035,125,90,Great Sand Dunes National Park,Colorado,95,Minidoka National Historic Site,Idaho,55,:,predictive_token
4,pre_label_token,national_parks,train,activation,-0.7677483558654785,12.680562973022461,126,200,Little Bighorn Battlefield National Monument,Montana,258,Saint-Gaudens National Historical Park,New Hampshire,59,:,predictive_token
4,pre_label_token,national_parks,train,activation,0.35138368606567383,12.958941459655762,127,292,Whitman Mission National Historic Site,Washington,126,De Soto National Memorial,Florida,51,:,predictive_token
4,pre_label_token,national_parks,train,activation,0.13026022911071777,13.261271476745605,128,110,Yellowstone National Park,Wyoming,176,Sleeping Bear Dunes National Lakeshore,Michigan,55,:,predictive_token
4,pre_label_token,national_parks,train,activation,0.2615060806274414,13.84243392944336,129,129,Perry's Victory and International Peace Memorial,Ohio,32,Timucuan Ecological and Historic Preserve,Florida,56,:,predictive_token
4,pre_label_token,national_parks,train,function_vector,5.5753631591796875,6.594485759735107,,,,,,,,,,
4,pre_label_token,english-spanish,train,activation,-16.20954132080078,-27.826642990112305,0,2223,enjoyed,disfrutado,1415,addition,adición,45,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-15.759176254272461,-30.413991928100586,1,1778,headquarters,sede,422,nurse,enfermera,36,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-13.830719947814941,-27.095138549804688,2,3551,graves,tumbas,849,construction,construcción,36,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-14.856142044067383,-28.851173400878906,3,1594,television,televisión,2149,arbitrators,árbitros,42,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-15.813358306884766,-32.282073974609375,4,55,techniques,técnicas,128,boards,tableros,39,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-14.273542404174805,-27.620092391967773,5,2643,game,juego,2566,culture,cultura,37,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-16.36145782470703,-31.714553833007812,6,1291,renewed,renovado,3303,customs,costumbres,42,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-14.42929744720459,-27.521991729736328,7,2008,older,mayor,3123,consumption,consumo,39,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-13.15658950805664,-26.11366844177246,8,1911,manuscript,manuscrito,3018,prayer,oración,40,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-14.756597518920898,-23.485107421875,9,464,marathon,maratón,2617,soviet,soviético,42,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-12.831613540649414,-26.617053985595703,10,3032,arm,brazo,3227,they,ellos/ellas,40,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-13.618291854858398,-27.805387496948242,11,186,ruled,gobernado,3054,verse,verso,39,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-16.703147888183594,-29.163501739501953,12,816,ports,puertos,581,led,conducido,41,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-18.99915885925293,-31.833629608154297,13,2494,iraq,Irak,465,not,no,37,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-16.049436569213867,-32.435997009277344,14,775,posting,publicación,2708,ways,maneras,42,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-14.718542098999023,-24.667339324951172,15,3298,exclusive,exclusivo,1089,cuisine,cocina,38,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-15.461570739746094,-30.44691276550293,16,3151,merit,mérito,990,exception,excepción,38,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-15.458525657653809,-30.374801635742188,17,1978,nicknamed,apodado,1512,audiences,audiencias,39,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-15.64819622039795,-28.827472686767578,18,1874,enrolled,inscrito,1424,cemetery,cementerio,37,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-17.924362182617188,-35.661216735839844,19,723,trails,senderos,352,using,usando,38,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-12.648420333862305,-25.650875091552734,20,702,wednesday,miércoles,1915,competition,competencia,40,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-17.915191650390625,-33.92107009887695,21,2058,complex,complejo,3537,dozen,docena,41,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-16.816823959350586,-30.090187072753906,22,2535,notice,aviso,3001,evolved,evolucionado,38,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-15.512816429138184,-25.94811248779297,23,1669,employee,empleado,433,sweden,suecia,39,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-14.407523155212402,-24.671009063720703,24,383,paint,pintura,3286,marshal,mariscal,44,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-15.50220012664795,-27.800247192382812,25,1141,marriage,matrimonio,1470,materials,materiales,41,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-16.53803062438965,-29.94886016845703,26,308,bulgarian,búlgaro,1235,school,escuela,41,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-17.46780014038086,-33.59257507324219,27,1976,graduating,graduando,421,suppose,suponer,41,:,predictive_token
