icl_example_index,token_role,task,task_group,point_type,x_fv_pc1_raw_dot,y_activation_pc1_raw_dot,prompt_index,query_source_index,query_input,query_output,demo_source_index,demo_input,demo_output,token_position,token_text,token_label
3,pre_label_token,national_parks,train,function_vector,11.095149993896484,6.628803730010986,,,,,,,,,,
3,pre_label_token,english-spanish,train,activation,-10.026656150817871,-26.387327194213867,0,2223,enjoyed,disfrutado,1941,implemented,implementado,35,:,predictive_token
3,pre_label_token,english-spanish,train,activation,-13.029247283935547,-37.26482391357422,1,1778,headquarters,sede,2059,being,ser,27,:,predictive_token
3,pre_label_token,english-spanish,train,activation,-8.58606243133545,-31.935155868530273,2,3551,graves,tumbas,2151,chicken,pollo,26,:,predictive_token
3,pre_label_token,english-spanish,train,activation,-12.389840126037598,-41.782989501953125,3,1594,television,televisión,2023,monitored,monitoreado,29,:,predictive_token
3,pre_label_token,english-spanish,train,activation,-10.175300598144531,-34.01713562011719,4,55,techniques,técnicas,3158,oak,roble,29,:,predictive_token
3,pre_label_token,english-spanish,train,activation,-9.652502059936523,-30.333209991455078,5,2643,game,juego,2684,warrior,guerrero,26,:,predictive_token
3,pre_label_token,english-spanish,train,activation,-11.417320251464844,-32.815040588378906,6,1291,renewed,renovado,972,recognition,reconocimiento,29,:,predictive_token
3,pre_label_token,english-spanish,train,activation,-7.227326393127441,-26.303699493408203,7,2008,older,mayor,374,kingdom,reino,29,:,predictive_token
3,pre_label_token,english-spanish,train,activation,-7.323397636413574,-27.02991485595703,8,1911,manuscript,manuscrito,2555,programs,programas,30,:,predictive_token
3,pre_label_token,english-spanish,train,activation,-11.58963394165039,-31.787281036376953,9,464,marathon,maratón,1860,butler,mayordomo,29,:,predictive_token
3,pre_label_token,english-spanish,train,activation,-7.639409065246582,-33.1141242980957,10,3032,arm,brazo,1898,straight,recto,30,:,predictive_token
3,pre_label_token,english-spanish,train,activation,-10.414895057678223,-35.96729278564453,11,186,ruled,gobernado,961,delivered,entregado,28,:,predictive_token
3,pre_label_token,english-spanish,train,activation,-11.553417205810547,-29.66195297241211,12,816,ports,puertos,637,philosophy,filosofía,29,:,predictive_token
3,pre_label_token,english-spanish,train,activation,-10.431824684143066,-34.89073181152344,13,2494,iraq,Irak,1093,experience,experiencia,27,:,predictive_token
3,pre_label_token,english-spanish,train,activation,-9.02455997467041,-31.395339965820312,14,775,posting,publicación,279,generations,generaciones,31,:,predictive_token
3,pre_label_token,english-spanish,train,activation,-9.2113037109375,-28.38233757019043,15,3298,exclusive,exclusivo,3219,chair,silla,28,:,predictive_token
3,pre_label_token,english-spanish,train,activation,-12.919901847839355,-36.55841827392578,16,3151,merit,mérito,1274,imagine,imaginar,28,:,predictive_token
3,pre_label_token,english-spanish,train,activation,-8.652606964111328,-33.255462646484375,17,1978,nicknamed,apodado,1485,teacher,profesor,28,:,predictive_token
3,pre_label_token,english-spanish,train,activation,-13.131099700927734,-36.263404846191406,18,1874,enrolled,inscrito,45,grows,crece,27,:,predictive_token
3,pre_label_token,english-spanish,train,activation,-9.018608093261719,-31.261743545532227,19,723,trails,senderos,1817,resigned,renunciado,27,:,predictive_token
3,pre_label_token,english-spanish,train,activation,-7.708078861236572,-29.732799530029297,20,702,wednesday,miércoles,882,bowl,cuenco,29,:,predictive_token
3,pre_label_token,english-spanish,train,activation,-12.636398315429688,-37.15846633911133,21,2058,complex,complejo,3240,violation,violación,30,:,predictive_token
3,pre_label_token,english-spanish,train,activation,-8.970792770385742,-26.864505767822266,22,2535,notice,aviso,2978,cannon,cañón,27,:,predictive_token
3,pre_label_token,english-spanish,train,activation,-12.515829086303711,-34.10761260986328,23,1669,employee,empleado,1046,failed,fallado,28,:,predictive_token
3,pre_label_token,english-spanish,train,activation,-4.987538814544678,-17.031871795654297,24,383,paint,pintura,1727,tag,etiqueta,32,:,predictive_token
3,pre_label_token,english-spanish,train,activation,-11.201652526855469,-34.812740325927734,25,1141,marriage,matrimonio,391,circumstances,circunstancias,28,:,predictive_token
3,pre_label_token,english-spanish,train,activation,-10.438929557800293,-31.272085189819336,26,308,bulgarian,búlgaro,2856,parents,padres,31,:,predictive_token
3,pre_label_token,english-spanish,train,activation,-10.330171585083008,-29.079639434814453,27,1976,graduating,graduando,553,machine,máquina,29,:,predictive_token
3,pre_label_token,english-spanish,train,activation,-7.430187225341797,-29.73388671875,28,1320,saints,santos,316,colony,colonia,32,:,predictive_token
3,pre_label_token,english-spanish,train,activation,-10.569908142089844,-35.8187370300293,29,3022,customers,clientes,846,lawyer,abogado,31,:,predictive_token
