icl_example_index,token_role,task,task_group,point_type,x_fv_pc1_raw_dot,y_activation_pc1_raw_dot,prompt_index,query_source_index,query_input,query_output,demo_source_index,demo_input,demo_output,token_position,token_text,token_label
2,pre_label_token,national_parks,train,activation,5.984984397888184,-11.004627227783203,30,11,Antietam National Battlefield,Maryland,5,Everglades National Park,Florida,25,:,predictive_token
2,pre_label_token,national_parks,train,activation,4.704465866088867,-11.842041015625,31,255,Walnut Canyon National Monument,Arizona,291,Wright Brothers National Memorial,North Carolina,25,:,predictive_token
2,pre_label_token,national_parks,train,activation,4.551313877105713,-11.087751388549805,32,209,Rock Creek Park,Washington DC,236,Cumberland Gap National Historical Park,Kentucky,26,:,predictive_token
2,pre_label_token,national_parks,train,activation,4.393651008605957,-8.650197982788086,33,239,Boston Harbor Islands National Recreation Area,Massachusetts,246,Tonto National Monument,Arizona,21,:,predictive_token
2,pre_label_token,national_parks,train,activation,4.7729902267456055,-11.819467544555664,34,295,Crater Lake National Park,Oregon,229,El Malpais National Monument,New Mexico,24,:,predictive_token
2,pre_label_token,national_parks,train,activation,6.0417985916137695,-11.844560623168945,35,249,Chiricahua National Monument,Arizona,58,Harriet Tubman Underground Railroad National Historical Park,Maryland,27,:,predictive_token
2,pre_label_token,national_parks,train,activation,4.5848002433776855,-10.873403549194336,36,74,Thomas Edison National Historical Park,New Jersey,102,Prince William Forest Park,Virginia,23,:,predictive_token
2,pre_label_token,national_parks,train,activation,2.6375632286071777,-9.662835121154785,37,304,Natchez Trace Parkway,Mississippi,12,Wolf Trap National Park for the Performing Arts,Virginia,26,:,predictive_token
2,pre_label_token,national_parks,train,activation,4.473048210144043,-12.106700897216797,38,24,Monocacy National Battlefield,Maryland,230,New River Gorge National Park and Preserve,West Virginia,27,:,predictive_token
2,pre_label_token,national_parks,train,activation,3.7267441749572754,-9.057552337646484,39,288,Martin Van Buren National Historic Site,New York,125,William Howard Taft National Historic Site,Ohio,23,:,predictive_token
2,pre_label_token,national_parks,train,activation,4.795758247375488,-10.465291976928711,40,300,Hovenweep National Monument,Colorado,72,John F. Kennedy National Historic Site,Massachusetts,24,:,predictive_token
2,pre_label_token,national_parks,train,activation,4.453140735626221,-11.581399917602539,41,232,James A. Garfield National Historic Site,Ohio,93,Kobuk Valley National Park,Alaska,23,:,predictive_token
2,pre_label_token,national_parks,train,activation,4.616817474365234,-13.487107276916504,42,45,Lowell National Historical Park,Massachusetts,296,George Rogers Clark National Historical Park,Indiana,26,:,predictive_token
2,pre_label_token,national_parks,train,activation,4.5886101722717285,-12.337026596069336,43,153,Carter G. Woodson Home National Historic Site,Washington DC,118,Buck Island Reef National Monument,Virgin Islands,25,:,predictive_token
2,pre_label_token,national_parks,train,activation,5.4063591957092285,-12.675251960754395,44,311,Gateway National Recreation Area,New Jersey,274,Tumacacori National Historical Park,Arizona,27,:,predictive_token
2,pre_label_token,national_parks,train,activation,4.099897861480713,-10.896684646606445,45,49,Castillo de San Marcos National Monument,Florida,256,Big South Fork National River and Recreation Area,Tennessee,25,:,predictive_token
2,pre_label_token,national_parks,train,activation,5.4124884605407715,-13.512221336364746,46,243,Wupatki National Monument,Arizona,292,Whitman Mission National Historic Site,Washington,26,:,predictive_token
2,pre_label_token,national_parks,train,activation,5.3534135818481445,-12.404109954833984,47,50,Pipestone National Monument,Minnesota,216,Fort Scott National Historic Site,Kansas,27,:,predictive_token
2,pre_label_token,national_parks,train,activation,5.605894088745117,-12.179643630981445,48,158,Piscataway Park,Maryland,121,Jewel Cave National Monument,South Dakota,23,:,predictive_token
2,pre_label_token,national_parks,train,activation,5.443687915802002,-12.247140884399414,49,251,Rio Grande Wild and Scenic River,Texas,273,Lyndon B. Johnson National Historical Park,Texas,26,:,predictive_token
2,pre_label_token,national_parks,train,activation,5.379792213439941,-13.277512550354004,50,206,Castle Mountains National Monument,California,286,Allegheny Portage Railroad National Historic Site,Pennsylvania,30,:,predictive_token
2,pre_label_token,national_parks,train,activation,5.523274898529053,-12.41689682006836,51,191,Cabrillo National Monument,California,112,Ste. Genevieve National Historical Park,Missouri,29,:,predictive_token
2,pre_label_token,national_parks,train,activation,5.449543476104736,-10.534027099609375,52,283,Niobrara National Scenic River,Nebraska,237,Navajo National Monument,Arizona,21,:,predictive_token
2,pre_label_token,national_parks,train,activation,5.352465629577637,-11.265312194824219,53,227,Fort Union Trading Post National Historic Site,Montana,30,Cuyahoga Valley National Park,Ohio,24,:,predictive_token
2,pre_label_token,national_parks,train,activation,5.554556846618652,-13.189995765686035,54,150,Hawaii Volcanoes National Park,Hawaii,236,Cumberland Gap National Historical Park,Kentucky,26,:,predictive_token
2,pre_label_token,national_parks,train,activation,5.812231540679932,-11.73924446105957,55,196,Saugus Iron Works National Historic Site,Massachusetts,295,Crater Lake National Park,Oregon,24,:,predictive_token
2,pre_label_token,national_parks,train,activation,5.7177934646606445,-11.923462867736816,56,183,Hovenweep National Monument,Utah,165,Fort Davis National Historic Site,Texas,24,:,predictive_token
2,pre_label_token,national_parks,train,activation,4.108334541320801,-13.219257354736328,57,107,Fort Union National Monument,New Mexico,61,Sand Creek Massacre National Historic Site,Colorado,27,:,predictive_token
2,pre_label_token,national_parks,train,activation,4.313072681427002,-11.87394905090332,58,314,Rocky Mountain National Park,Colorado,250,African Burial Ground National Monument,New York,25,:,predictive_token
2,pre_label_token,national_parks,train,activation,6.165204048156738,-14.498976707458496,59,237,Navajo National Monument,Arizona,57,Chesapeake and Ohio Canal National Historical Park,Maryland,29,:,predictive_token
2,pre_label_token,national_parks,train,activation,4.832535743713379,-13.148689270019531,60,95,Minidoka National Historic Site,Idaho,201,Salinas Pueblo Missions National Monument,New Mexico,26,:,predictive_token
2,pre_label_token,national_parks,train,activation,3.911104917526245,-7.314360618591309,61,210,Aniakchak National Monument,Alaska,198,Sitka National Historical Park,Alaska,21,:,predictive_token
2,pre_label_token,national_parks,train,activation,5.15428352355957,-10.118450164794922,62,83,Chickamauga & Chattanooga National Military Park,Tennessee,287,Camp Nelson National Monument,Kentucky,22,:,predictive_token
2,pre_label_token,national_parks,train,activation,5.551854133605957,-12.92763900756836,63,137,Minute Man National Historical Park,Massachusetts,188,Great Sand Dunes National Preserve,Colorado,26,:,predictive_token
2,pre_label_token,national_parks,train,activation,3.2745747566223145,-8.711294174194336,64,269,Washington Monument,Washington DC,121,Jewel Cave National Monument,South Dakota,23,:,predictive_token
2,pre_label_token,national_parks,train,activation,5.228635787963867,-10.450078964233398,65,120,Fort Union Trading Post National Historic Site,North Dakota,73,Yosemite National Park,California,22,:,predictive_token
2,pre_label_token,national_parks,train,activation,5.977980136871338,-10.171781539916992,66,194,Fire Island National Seashore,New York,306,Yellowstone National Park,Montana,22,:,predictive_token
2,pre_label_token,national_parks,train,activation,6.049253463745117,-13.21701717376709,67,109,Lincoln Home National Historic Site,Illinois,208,Kennesaw Mountain National Battlefield Park,Georgia,27,:,predictive_token
2,pre_label_token,national_parks,train,activation,5.018383026123047,-12.950389862060547,68,25,Rosie the Riveter World War II Home Front National Historical Park,California,274,Tumacacori National Historical Park,Arizona,29,:,predictive_token
2,pre_label_token,national_parks,train,activation,4.253325462341309,-10.804296493530273,69,113,Glacier National Park,Montana,118,Buck Island Reef National Monument,Virgin Islands,22,:,predictive_token
2,pre_label_token,national_parks,train,activation,2.849734306335449,-10.336844444274902,70,197,Ebey's Landing National Historical Reserve,Washington,109,Lincoln Home National Historic Site,Illinois,23,:,predictive_token
2,pre_label_token,national_parks,train,activation,5.186492919921875,-11.616233825683594,71,93,Kobuk Valley National Park,Alaska,263,Hamilton Grange National Memorial,New York,27,:,predictive_token
2,pre_label_token,national_parks,train,activation,5.551435470581055,-12.986640930175781,72,265,San Juan National Historic Site,Puerto Rico,66,Lyndon Baines Johnson Memorial Grove on the Potomac,Washington DC,34,:,predictive_token
2,pre_label_token,national_parks,train,activation,3.9412217140197754,-11.469839096069336,73,172,Mount Rushmore National Memorial,South Dakota,138,Pecos National Historical Park,New Mexico,24,:,predictive_token
2,pre_label_token,national_parks,train,activation,5.475124359130859,-13.373416900634766,74,43,Pu'ukohola Heiau National Historic Site,Hawaii,96,Chickamauga & Chattanooga National Military Park,Georgia,29,:,predictive_token
2,pre_label_token,national_parks,train,activation,3.8729257583618164,-11.793563842773438,75,61,Sand Creek Massacre National Historic Site,Colorado,228,San Juan Island National Historical Park,Washington,24,:,predictive_token
2,pre_label_token,national_parks,train,activation,4.983728408813477,-11.463747024536133,76,4,Gulf Islands National Seashore,Mississippi,104,Maggie L. Walker National Historic Site,Virginia,25,:,predictive_token
2,pre_label_token,national_parks,train,activation,3.5025339126586914,-10.861608505249023,77,267,Honouliuli National Historic Site,Hawaii,146,Cedar Breaks National Monument,Utah,26,:,predictive_token
2,pre_label_token,national_parks,train,activation,4.169061660766602,-9.79603099822998,78,94,Glen Canyon National Recreation Area,Arizona,31,Missouri National Recreational River,South Dakota,26,:,predictive_token
2,pre_label_token,national_parks,train,activation,5.142050743103027,-10.911144256591797,79,181,Manhattan Project National Historical Park,Tennessee,308,Adams National Historical Park,Massachusetts,23,:,predictive_token
2,pre_label_token,national_parks,train,activation,5.265806198120117,-11.045869827270508,80,220,Natchez Trace Parkway,Tennessee,76,Vicksburg National Military Park,Mississippi Louisiana,25,:,predictive_token
2,pre_label_token,national_parks,train,activation,5.327678680419922,-13.384357452392578,81,54,Lewis and Clark National Historical Park,Washington,176,Sleeping Bear Dunes National Lakeshore,Michigan,30,:,predictive_token
2,pre_label_token,national_parks,train,activation,4.6161041259765625,-11.74757194519043,82,22,Effigy Mounds National Monument,Iowa,34,Harpers Ferry National Historical Park,West Virginia,24,:,predictive_token
2,pre_label_token,national_parks,train,activation,5.201035022735596,-11.354509353637695,83,26,Wilson's Creek National Battlefield,Missouri,140,Fort Caroline National Memorial,Florida,22,:,predictive_token
2,pre_label_token,national_parks,train,activation,4.726893901824951,-12.878654479980469,84,39,Big Bend National Park,Texas,40,Big South Fork National River and Recreation Area,Kentucky,27,:,predictive_token
2,pre_label_token,national_parks,train,activation,5.39273738861084,-10.80865478515625,85,277,John D. Rockefeller Jr. Memorial Parkway,Wyoming,213,Channel Islands National Park,California,23,:,predictive_token
2,pre_label_token,national_parks,train,activation,4.141963958740234,-9.575845718383789,86,27,Bryce Canyon National Park,Utah,59,Bering Land Bridge National Preserve,Alaska,25,:,predictive_token
2,pre_label_token,national_parks,train,activation,5.327645301818848,-11.408018112182617,87,281,Sunset Crater Volcano National Monument,Arizona,240,Lewis and Clark National Historical Park,Oregon,27,:,predictive_token
2,pre_label_token,national_parks,train,activation,5.074761390686035,-12.594705581665039,88,208,Kennesaw Mountain National Battlefield Park,Georgia,214,Dayton Aviation Heritage National Historical Park,Ohio,27,:,predictive_token
2,pre_label_token,national_parks,train,activation,4.816934585571289,-11.153314590454102,89,30,Cuyahoga Valley National Park,Ohio,164,Craters of the Moon National Preserve,Idaho,25,:,predictive_token
2,pre_label_token,national_parks,train,activation,5.733718395233154,-14.029350280761719,90,155,Theodore Roosevelt Inaugural National Historic Site,New York,58,Harriet Tubman Underground Railroad National Historical Park,Maryland,27,:,predictive_token
2,pre_label_token,national_parks,train,activation,5.1645355224609375,-11.731487274169922,91,234,Gateway National Recreation Area,New York,35,Oregon Caves National Monument and Preserve,Oregon,25,:,predictive_token
2,pre_label_token,national_parks,train,activation,4.269089698791504,-9.24427318572998,92,284,El Morro National Monument,New Mexico,311,Gateway National Recreation Area,New Jersey,25,:,predictive_token
2,pre_label_token,national_parks,train,activation,4.5474162101745605,-12.224979400634766,93,19,George Washington Carver National Monument,Missouri,84,Charles Pinckney National Historic Site,South Carolina,25,:,predictive_token
2,pre_label_token,national_parks,train,activation,4.505682945251465,-10.907814025878906,94,171,Kings Mountain National Military Park,South Carolina,141,Andersonville National Historic Site,Georgia,23,:,predictive_token
2,pre_label_token,national_parks,train,activation,5.474327564239502,-14.39533805847168,95,177,Theodore Roosevelt Birthplace National Historic Site,New York,207,Kalaupapa National Historical Park,Hawaii,29,:,predictive_token
2,pre_label_token,national_parks,train,activation,5.225665092468262,-13.081300735473633,96,161,Coronado National Memorial,Arizona,112,Ste. Genevieve National Historical Park,Missouri,31,:,predictive_token
2,pre_label_token,national_parks,train,activation,5.41064453125,-11.389005661010742,97,205,Pu'uhonua O Honaunau National Historical Park,Hawaii,222,Fredericksburg and Spotsylvania National Military Park,Virginia,30,:,predictive_token
2,pre_label_token,national_parks,train,activation,4.897305488586426,-11.194602966308594,98,256,Big South Fork National River and Recreation Area,Tennessee,307,Kenai Fjords National Park,Alaska,26,:,predictive_token
2,pre_label_token,national_parks,train,activation,4.28373908996582,-10.882278442382812,99,131,White House and President's Park,Washington DC,220,Natchez Trace Parkway,Tennessee,22,:,predictive_token
2,pre_label_token,national_parks,train,activation,4.2558465003967285,-10.888934135437012,100,294,Manhattan Project National Historical Park,Washington,155,Theodore Roosevelt Inaugural National Historic Site,New York,27,:,predictive_token
2,pre_label_token,national_parks,train,activation,4.590699195861816,-10.460793495178223,101,13,Craters of the Moon National Monument,Idaho,15,First Ladies National Historic Site,Ohio,27,:,predictive_token
2,pre_label_token,national_parks,train,activation,4.811077117919922,-10.93910026550293,102,212,Ford's Theatre National Historic Site,Washington DC,210,Aniakchak National Monument,Alaska,25,:,predictive_token
2,pre_label_token,national_parks,train,activation,4.836426734924316,-11.556221008300781,103,18,Biscayne National Park,Florida,218,Belmont-Paul Women's Equality National Monument,Washington DC,28,:,predictive_token
2,pre_label_token,national_parks,train,activation,4.548521995544434,-10.728493690490723,104,268,Chickasaw National Recreation Area,Oklahoma,277,John D. Rockefeller Jr. Memorial Parkway,Wyoming,28,:,predictive_token
2,pre_label_token,national_parks,train,activation,4.867527008056641,-9.377708435058594,105,125,William Howard Taft National Historic Site,Ohio,192,Saguaro National Park,Arizona,23,:,predictive_token
2,pre_label_token,national_parks,train,activation,4.768769264221191,-12.061624526977539,106,17,Pictured Rocks National Lakeshore,Michigan,141,Andersonville National Historic Site,Georgia,26,:,predictive_token
2,pre_label_token,national_parks,train,activation,5.438892364501953,-11.070455551147461,107,127,Clara Barton National Historic Site,Maryland,198,Sitka National Historical Park,Alaska,30,:,predictive_token
2,pre_label_token,national_parks,train,activation,5.028372764587402,-11.654119491577148,108,133,Missouri National Recreational River,Nebraska,7,Ross Lake National Recreation Area,Washington,23,:,predictive_token
2,pre_label_token,national_parks,train,activation,5.222044944763184,-12.302533149719238,109,147,First State National Historical Park,Pennsylvania,299,Chamizal National Memorial,Texas,26,:,predictive_token
2,pre_label_token,national_parks,train,activation,4.075080394744873,-9.962024688720703,110,166,Washita Battlefield National Historic Site,Oklahoma,193,Canyon De Chelly National Monument,Arizona,24,:,predictive_token
2,pre_label_token,national_parks,train,activation,4.259157180786133,-9.735577583312988,111,73,Yosemite National Park,California,158,Piscataway Park,Maryland,26,:,predictive_token
2,pre_label_token,national_parks,train,activation,4.379871845245361,-12.225798606872559,112,299,Chamizal National Memorial,Texas,199,Shiloh National Military Park,Mississippi,25,:,predictive_token
2,pre_label_token,national_parks,train,activation,4.525474548339844,-5.765000343322754,113,5,Everglades National Park,Florida,0,Olympic National Park,Washington,19,:,predictive_token
2,pre_label_token,national_parks,train,activation,4.868930816650391,-12.175243377685547,114,148,Cowpens National Battlefield,South Carolina,22,Effigy Mounds National Monument,Iowa,27,:,predictive_token
2,pre_label_token,national_parks,train,activation,4.326261520385742,-13.381047248840332,115,185,Fort Monroe National Monument,Virginia,294,Manhattan Project National Historical Park,Washington,24,:,predictive_token
2,pre_label_token,national_parks,train,activation,4.946645736694336,-12.395204544067383,116,184,Big Hole National Battlefield,Montana,284,El Morro National Monument,New Mexico,24,:,predictive_token
2,pre_label_token,national_parks,train,activation,5.556546211242676,-13.405290603637695,117,115,Marsh-Billings-Rockefeller National Historical Park,Vermont,35,Oregon Caves National Monument and Preserve,Oregon,29,:,predictive_token
2,pre_label_token,national_parks,train,activation,3.9129600524902344,-11.721161842346191,118,279,Poverty Point National Monument,Louisiana,125,William Howard Taft National Historic Site,Ohio,24,:,predictive_token
2,pre_label_token,national_parks,train,activation,5.041247367858887,-12.311124801635742,119,264,Cane River Creole National Historical Park,Louisiana,134,Sagamore Hill National Historic Site,New York,25,:,predictive_token
2,pre_label_token,national_parks,train,activation,3.341853380203247,-9.33201789855957,120,65,Jean Lafitte National Historical Park and Preserve,Louisiana,47,Manhattan Project National Historical Park,New Mexico,22,:,predictive_token
2,pre_label_token,national_parks,train,activation,5.402409553527832,-12.7621431350708,121,218,Belmont-Paul Women's Equality National Monument,Washington DC,183,Hovenweep National Monument,Utah,25,:,predictive_token
2,pre_label_token,national_parks,train,activation,4.985843181610107,-11.718329429626465,122,247,Point Reyes National Seashore,California,101,Lake Mead National Recreation Area,Nevada,26,:,predictive_token
2,pre_label_token,national_parks,train,activation,5.124573707580566,-13.192502975463867,123,35,Oregon Caves National Monument and Preserve,Oregon,24,Monocacy National Battlefield,Maryland,26,:,predictive_token
2,pre_label_token,national_parks,train,activation,3.064729928970337,-8.699335098266602,124,118,Buck Island Reef National Monument,Virgin Islands,135,Mammoth Cave National Park,Kentucky,24,:,predictive_token
2,pre_label_token,national_parks,train,activation,3.1834254264831543,-9.576984405517578,125,90,Great Sand Dunes National Park,Colorado,157,Great Egg Harbor Scenic and Recreational River,New Jersey,27,:,predictive_token
2,pre_label_token,national_parks,train,activation,5.870500564575195,-12.725110054016113,126,200,Little Bighorn Battlefield National Monument,Montana,67,Valles Caldera National Preserve,New Mexico,26,:,predictive_token
2,pre_label_token,national_parks,train,activation,3.7294464111328125,-11.486458778381348,127,292,Whitman Mission National Historic Site,Washington,93,Kobuk Valley National Park,Alaska,24,:,predictive_token
2,pre_label_token,national_parks,train,activation,4.528347492218018,-11.675759315490723,128,110,Yellowstone National Park,Wyoming,72,John F. Kennedy National Historic Site,Massachusetts,25,:,predictive_token
2,pre_label_token,national_parks,train,activation,4.886440753936768,-11.039072036743164,129,129,Perry's Victory and International Peace Memorial,Ohio,23,Assateague Island National Seashore,Virginia,26,:,predictive_token
2,pre_label_token,national_parks,train,function_vector,11.095149993896484,-3.300349473953247,,,,,,,,,,
2,pre_label_token,english-spanish,train,activation,-7.820610046386719,16.759737014770508,0,2223,enjoyed,disfrutado,1996,atlantic,atlántico,22,:,predictive_token
2,pre_label_token,english-spanish,train,activation,-3.883208751678467,21.32843017578125,1,1778,headquarters,sede,10,kings,reyes,17,:,predictive_token
2,pre_label_token,english-spanish,train,activation,-6.223320007324219,27.45429801940918,2,3551,graves,tumbas,3292,date,fecha,16,:,predictive_token
2,pre_label_token,english-spanish,train,activation,-9.709968566894531,31.913677215576172,3,1594,television,televisión,2204,conversation,conversación,18,:,predictive_token
2,pre_label_token,english-spanish,train,activation,-9.420618057250977,31.837726593017578,4,55,techniques,técnicas,2075,discussing,discutiendo,18,:,predictive_token
2,pre_label_token,english-spanish,train,activation,-4.0272111892700195,21.680625915527344,5,2643,game,juego,2837,ceremony,ceremonia,16,:,predictive_token
2,pre_label_token,english-spanish,train,activation,-6.193990707397461,21.980751037597656,6,1291,renewed,renovado,3042,partly,parcialmente,17,:,predictive_token
2,pre_label_token,english-spanish,train,activation,-4.294146537780762,14.503637313842773,7,2008,older,mayor,1525,volleyball,voleibol,17,:,predictive_token
2,pre_label_token,english-spanish,train,activation,-10.359725952148438,32.56932067871094,8,1911,manuscript,manuscrito,1350,shows,espectáculos,17,:,predictive_token
2,pre_label_token,english-spanish,train,activation,-11.635697364807129,27.836475372314453,9,464,marathon,maratón,476,stores,tiendas,18,:,predictive_token
2,pre_label_token,english-spanish,train,activation,-3.823232650756836,14.175421714782715,10,3032,arm,brazo,1381,russia,rusia,19,:,predictive_token
2,pre_label_token,english-spanish,train,activation,-9.036168098449707,29.121219635009766,11,186,ruled,gobernado,563,cloud,nube,18,:,predictive_token
2,pre_label_token,english-spanish,train,activation,-8.614818572998047,21.003995895385742,12,816,ports,puertos,2041,civilians,civiles,19,:,predictive_token
2,pre_label_token,english-spanish,train,activation,-7.731118679046631,30.711639404296875,13,2494,iraq,Irak,2769,winning,ganar,16,:,predictive_token
2,pre_label_token,english-spanish,train,activation,-3.537999391555786,20.533676147460938,14,775,posting,publicación,1280,oblast,óblast,20,:,predictive_token
2,pre_label_token,english-spanish,train,activation,-5.823874473571777,21.575992584228516,15,3298,exclusive,exclusivo,3286,marshal,mariscal,18,:,predictive_token
2,pre_label_token,english-spanish,train,activation,-5.889904975891113,26.099430084228516,16,3151,merit,mérito,1331,patients,pacientes,17,:,predictive_token
2,pre_label_token,english-spanish,train,activation,-7.589718818664551,29.72235679626465,17,1978,nicknamed,apodado,2870,little,pequeño,17,:,predictive_token
2,pre_label_token,english-spanish,train,activation,-8.520923614501953,29.94439697265625,18,1874,enrolled,inscrito,269,inspired,inspirado,17,:,predictive_token
2,pre_label_token,english-spanish,train,activation,-5.691197395324707,24.5507755279541,19,723,trails,senderos,701,plateau,meseta,17,:,predictive_token
2,pre_label_token,english-spanish,train,activation,-6.533831596374512,24.361528396606445,20,702,wednesday,miércoles,244,sample,muestra,18,:,predictive_token
2,pre_label_token,english-spanish,train,activation,-5.145811080932617,21.66969871520996,21,2058,complex,complejo,2505,berlin,Berlín,19,:,predictive_token
2,pre_label_token,english-spanish,train,activation,-5.611051559448242,20.09557342529297,22,2535,notice,aviso,2443,journalism,periodismo,17,:,predictive_token
2,pre_label_token,english-spanish,train,activation,-6.8017730712890625,26.91881561279297,23,1669,employee,empleado,1490,observatory,observatorio,17,:,predictive_token
2,pre_label_token,english-spanish,train,activation,-2.9295454025268555,13.405896186828613,24,383,paint,pintura,167,indianapolis,Indianápolis,20,:,predictive_token
2,pre_label_token,english-spanish,train,activation,-6.542581558227539,29.324466705322266,25,1141,marriage,matrimonio,2927,treated,tratado,17,:,predictive_token
2,pre_label_token,english-spanish,train,activation,-7.044992446899414,24.723121643066406,26,308,bulgarian,búlgaro,2548,arbitration,arbitraje,20,:,predictive_token
2,pre_label_token,english-spanish,train,activation,-3.717155933380127,21.106342315673828,27,1976,graduating,graduando,3309,priest,sacerdote,18,:,predictive_token
