icl_example_index,token_role,task,task_group,point_type,x_fv_pc1_raw_dot,y_activation_pc1_raw_dot,prompt_index,query_source_index,query_input,query_output,demo_source_index,demo_input,demo_output,token_position,token_text,token_label
1,pre_label_token,national_parks,train,activation,-2.715965509414673,4.577060222625732,39,288,Martin Van Buren National Historic Site,New York,110,Yellowstone National Park,Wyoming,8,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.5077321529388428,-0.14124977588653564,40,300,Hovenweep National Monument,Colorado,287,Camp Nelson National Monument,Kentucky,9,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.1164231300354004,-1.4571261405944824,41,232,James A. Garfield National Historic Site,Ohio,257,Castle Clinton National Monument,New York,9,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.5989174842834473,-1.0307633876800537,42,45,Lowell National Historical Park,Massachusetts,17,Pictured Rocks National Lakeshore,Michigan,12,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.9822824001312256,-1.5740383863449097,43,153,Carter G. Woodson Home National Historic Site,Washington DC,271,Morristown National Historical Park,New Jersey,11,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.777022361755371,-3.0881991386413574,44,311,Gateway National Recreation Area,New Jersey,189,Moores Creek National Battlefield,North Carolina,10,:,predictive_token
1,pre_label_token,national_parks,train,activation,-1.93940007686615,-0.18417233228683472,45,49,Castillo de San Marcos National Monument,Florida,116,Gateway Arch National Park,Missouri,9,:,predictive_token
1,pre_label_token,national_parks,train,activation,-1.8112822771072388,-3.5073065757751465,46,243,Wupatki National Monument,Arizona,67,Valles Caldera National Preserve,New Mexico,12,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.0540030002593994,-3.572232246398926,47,50,Pipestone National Monument,Minnesota,33,Alibates Flint Quarries National Monument,Texas,14,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.8221793174743652,-2.5699422359466553,48,158,Piscataway Park,Maryland,309,John Muir National Historic Site,California,11,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.1254796981811523,-2.052647590637207,49,251,Rio Grande Wild and Scenic River,Texas,228,San Juan Island National Historical Park,Washington,11,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.0540030002593994,-3.572232246398926,50,206,Castle Mountains National Monument,California,33,Alibates Flint Quarries National Monument,Texas,14,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.414170265197754,-1.9375240802764893,51,191,Cabrillo National Monument,California,288,Martin Van Buren National Historic Site,New York,12,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.4335708618164062,1.0138030052185059,52,283,Niobrara National Scenic River,Nebraska,147,First State National Historical Park,Pennsylvania,10,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.585054397583008,-2.013012409210205,53,227,Fort Union Trading Post National Historic Site,Montana,27,Bryce Canyon National Park,Utah,9,:,predictive_token
1,pre_label_token,national_parks,train,activation,-1.8368239402770996,-0.84295254945755,54,150,Hawaii Volcanoes National Park,Hawaii,241,Petroglyph National Monument,New Mexico,11,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.442242383956909,-2.9851207733154297,55,196,Saugus Iron Works National Historic Site,Massachusetts,111,San Antonio Missions National Historical Park,Texas,11,:,predictive_token
1,pre_label_token,national_parks,train,activation,-3.073923110961914,-1.0262081623077393,56,183,Hovenweep National Monument,Utah,46,Edgar Allan Poe National Historic Site,Pennsylvania,11,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.559377908706665,-4.059431076049805,57,107,Fort Union National Monument,New Mexico,120,Fort Union Trading Post National Historic Site,North Dakota,12,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.4545884132385254,-2.4035861492156982,58,314,Rocky Mountain National Park,Colorado,169,Tuzigoot National Monument,Arizona,11,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.994997501373291,-2.7107481956481934,59,237,Navajo National Monument,Arizona,16,Carl Sandburg Home National Historic Site,North Carolina,12,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.491023302078247,-2.608924627304077,60,95,Minidoka National Historic Site,Idaho,94,Glen Canyon National Recreation Area,Arizona,10,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.715965509414673,4.577060222625732,61,210,Aniakchak National Monument,Alaska,110,Yellowstone National Park,Wyoming,8,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.978287935256958,1.457106590270996,62,83,Chickamauga & Chattanooga National Military Park,Tennessee,299,Chamizal National Memorial,Texas,10,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.4482147693634033,-2.839022159576416,63,137,Minute Man National Historical Park,Massachusetts,156,Santa Monica Mountains National Recreation Area,California,11,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.783726215362549,2.0652594566345215,64,269,Washington Monument,Washington DC,254,National Capital Parks-East,Washington DC,10,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.6663074493408203,-0.9731048941612244,65,120,Fort Union Trading Post National Historic Site,North Dakota,240,Lewis and Clark National Historical Park,Oregon,11,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.4949684143066406,-2.8869290351867676,66,194,Fire Island National Seashore,New York,183,Hovenweep National Monument,Utah,11,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.912139415740967,-1.4568901062011719,67,109,Lincoln Home National Historic Site,Illinois,125,William Howard Taft National Historic Site,Ohio,12,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.0201785564422607,-3.4982242584228516,68,25,Rosie the Riveter World War II Home Front National Historical Park,California,252,Black Canyon of the Gunnison National Park,Colorado,13,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.417029619216919,-0.19237971305847168,69,113,Glacier National Park,Montana,39,Big Bend National Park,Texas,9,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.801007032394409,-2.006696939468384,70,197,Ebey's Landing National Historical Reserve,Washington,21,Fort Donelson National Battlefield,Tennessee,10,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.2515759468078613,-4.019252777099609,71,93,Kobuk Valley National Park,Alaska,65,Jean Lafitte National Historical Park and Preserve,Louisiana,14,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.547635793685913,-3.886596441268921,72,265,San Juan National Historic Site,Puerto Rico,153,Carter G. Woodson Home National Historic Site,Washington DC,14,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.6828665733337402,0.873224139213562,73,172,Mount Rushmore National Memorial,South Dakota,24,Monocacy National Battlefield,Maryland,10,:,predictive_token
1,pre_label_token,national_parks,train,activation,-3.0917394161224365,-3.656403064727783,74,43,Pu'ukohola Heiau National Historic Site,Hawaii,112,Ste. Genevieve National Historical Park,Missouri,13,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.709789276123047,-2.0151782035827637,75,61,Sand Creek Massacre National Historic Site,Colorado,5,Everglades National Park,Florida,10,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.978287935256958,1.457106590270996,76,4,Gulf Islands National Seashore,Mississippi,299,Chamizal National Memorial,Texas,10,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.4998903274536133,-1.8784778118133545,77,267,Honouliuli National Historic Site,Hawaii,283,Niobrara National Scenic River,Nebraska,13,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.452467441558838,-2.318098545074463,78,94,Glen Canyon National Recreation Area,Arizona,57,Chesapeake and Ohio Canal National Historical Park,Maryland,13,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.442242383956909,-2.9851207733154297,79,181,Manhattan Project National Historical Park,Tennessee,111,San Antonio Missions National Historical Park,Texas,11,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.197366714477539,-2.7170026302337646,80,220,Natchez Trace Parkway,Tennessee,19,George Washington Carver National Monument,Missouri,11,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.324108839035034,-3.4482076168060303,81,54,Lewis and Clark National Historical Park,Washington,170,Tule Springs Fossil Beds National Monument,Nevada,14,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.538597345352173,-0.46101415157318115,82,22,Effigy Mounds National Monument,Iowa,71,Voyageurs National Park,Minnesota,10,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.8870463371276855,-1.2269999980926514,83,26,Wilson's Creek National Battlefield,Missouri,195,Valley Forge National Historical Park,Pennsylvania,10,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.9371259212493896,-1.2102594375610352,84,39,Big Bend National Park,Texas,186,Natchez National Historical Park,Mississippi,11,:,predictive_token
1,pre_label_token,national_parks,train,activation,-1.9367486238479614,-2.5513083934783936,85,277,John D. Rockefeller Jr. Memorial Parkway,Wyoming,55,Tallgrass Prairie National Preserve,Kansas,11,:,predictive_token
1,pre_label_token,national_parks,train,activation,-4.090692043304443,1.1420338153839111,86,27,Bryce Canyon National Park,Utah,198,Sitka National Historical Park,Alaska,10,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.299103260040283,-2.096208333969116,87,281,Sunset Crater Volcano National Monument,Arizona,277,John D. Rockefeller Jr. Memorial Parkway,Wyoming,13,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.132871150970459,-3.6710004806518555,88,208,Kennesaw Mountain National Battlefield Park,Georgia,40,Big South Fork National River and Recreation Area,Kentucky,13,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.699120283126831,0.24832504987716675,89,30,Cuyahoga Valley National Park,Ohio,184,Big Hole National Battlefield,Montana,9,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.6663074493408203,-0.9731048941612244,90,155,Theodore Roosevelt Inaugural National Historic Site,New York,240,Lewis and Clark National Historical Park,Oregon,11,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.417029619216919,-0.19237971305847168,91,234,Gateway National Recreation Area,New York,39,Big Bend National Park,Texas,9,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.0201785564422607,-3.4982242584228516,92,284,El Morro National Monument,New Mexico,252,Black Canyon of the Gunnison National Park,Colorado,13,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.8827104568481445,-2.24271559715271,93,19,George Washington Carver National Monument,Missouri,88,Johnstown Flood National Memorial,Pennsylvania,10,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.8477156162261963,-0.002921581268310547,94,171,Kings Mountain National Military Park,South Carolina,161,Coronado National Memorial,Arizona,10,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.3372490406036377,-5.943437576293945,95,177,Theodore Roosevelt Birthplace National Historic Site,New York,230,New River Gorge National Park and Preserve,West Virginia,13,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.154183864593506,-3.684385061264038,96,161,Coronado National Memorial,Arizona,226,Medgar and Myrlie Evers Home National Monument,Mississippi,15,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.8184120655059814,0.3437960743904114,97,205,Pu'uhonua O Honaunau National Historical Park,Hawaii,81,Fort Point National Historic Site,California,10,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.456644058227539,-0.4339367151260376,98,256,Big South Fork National River and Recreation Area,Tennessee,82,Fort Necessity National Battlefield,Pennsylvania,11,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.615797519683838,-2.387453079223633,99,131,White House and President's Park,Washington DC,301,Capitol Reef National Park,Utah,9,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.1291074752807617,-0.8503554463386536,100,294,Manhattan Project National Historical Park,Washington,69,Eleanor Roosevelt National Historic Site,New York,10,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.2619049549102783,-3.6966872215270996,101,13,Craters of the Moon National Monument,Idaho,85,Florissant Fossil Beds National Monument,Colorado,14,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.053375482559204,-0.034914255142211914,102,212,Ford's Theatre National Historic Site,Washington DC,70,Bandelier National Monument,New Mexico,10,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.529939651489258,0.19090402126312256,103,18,Biscayne National Park,Florida,265,San Juan National Historic Site,Puerto Rico,10,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.4367079734802246,-1.5353095531463623,104,268,Chickasaw National Recreation Area,Oklahoma,223,Ninety Six National Historic Site,South Carolina,11,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.64774227142334,0.5514079332351685,105,125,William Howard Taft National Historic Site,Ohio,103,Federal Hall National Memorial,New York,9,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.0201785564422607,-3.4982242584228516,106,17,Pictured Rocks National Lakeshore,Michigan,252,Black Canyon of the Gunnison National Park,Colorado,13,:,predictive_token
1,pre_label_token,national_parks,train,activation,-1.6254024505615234,-2.7616894245147705,107,127,Clara Barton National Historic Site,Maryland,261,Whiskeytown-Shasta-Trinity National Recreation Area,California,17,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.4335708618164062,1.0138030052185059,108,133,Missouri National Recreational River,Nebraska,310,First State National Historical Park,Delaware,10,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.559377908706665,-4.059431076049805,109,147,First State National Historical Park,Pennsylvania,120,Fort Union Trading Post National Historic Site,North Dakota,12,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.5703043937683105,0.28517472743988037,110,166,Washita Battlefield National Historic Site,Oklahoma,190,Natchez Trace Parkway,Alabama,10,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.8426928520202637,-3.696361541748047,111,73,Yosemite National Park,California,217,Hohokam Pima National Monument,Arizona,13,:,predictive_token
1,pre_label_token,national_parks,train,activation,-3.012300968170166,-1.6101808547973633,112,299,Chamizal National Memorial,Texas,148,Cowpens National Battlefield,South Carolina,10,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.323989152908325,3.5561397075653076,113,5,Everglades National Park,Florida,73,Yosemite National Park,California,8,:,predictive_token
1,pre_label_token,national_parks,train,activation,-3.3141028881073,-0.6924039125442505,114,148,Cowpens National Battlefield,South Carolina,138,Pecos National Historical Park,New Mexico,11,:,predictive_token
1,pre_label_token,national_parks,train,activation,-1.8219475746154785,-1.9463995695114136,115,185,Fort Monroe National Monument,Virginia,239,Boston Harbor Islands National Recreation Area,Massachusetts,11,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.6717729568481445,0.5045115947723389,116,184,Big Hole National Battlefield,Montana,6,Cape Cod National Seashore,Massachusetts,11,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.318638563156128,-3.725292205810547,117,115,Marsh-Billings-Rockefeller National Historical Park,Vermont,280,Little Rock Central High School National Historic Site,Arkansas,13,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.699120283126831,0.24832504987716675,118,279,Poverty Point National Monument,Louisiana,184,Big Hole National Battlefield,Montana,9,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.1164231300354004,-1.4571261405944824,119,264,Cane River Creole National Historical Park,Louisiana,257,Castle Clinton National Monument,New York,9,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.77107834815979,0.612183690071106,120,65,Jean Lafitte National Historical Park and Preserve,Louisiana,160,Denali National Park,Alaska,9,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.9371259212493896,-1.2102594375610352,121,218,Belmont-Paul Women's Equality National Monument,Washington DC,186,Natchez National Historical Park,Mississippi,11,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.655526876449585,-1.8398431539535522,122,247,Point Reyes National Seashore,California,286,Allegheny Portage Railroad National Historic Site,Pennsylvania,13,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.452467441558838,-2.318098545074463,123,35,Oregon Caves National Monument and Preserve,Oregon,57,Chesapeake and Ohio Canal National Historical Park,Maryland,13,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.783726215362549,2.0652594566345215,124,118,Buck Island Reef National Monument,Virgin Islands,254,National Capital Parks-East,Washington DC,10,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.2513585090637207,-0.6536911129951477,125,90,Great Sand Dunes National Park,Colorado,18,Biscayne National Park,Florida,10,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.8221793174743652,-2.5699422359466553,126,200,Little Bighorn Battlefield National Monument,Montana,309,John Muir National Historic Site,California,11,:,predictive_token
1,pre_label_token,national_parks,train,activation,-1.976184606552124,-2.9044387340545654,127,292,Whitman Mission National Historic Site,Washington,193,Canyon De Chelly National Monument,Arizona,11,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.179849147796631,-1.7160658836364746,128,110,Yellowstone National Park,Wyoming,101,Lake Mead National Recreation Area,Nevada,10,:,predictive_token
1,pre_label_token,national_parks,train,activation,-2.9797563552856445,-1.02684485912323,129,129,Perry's Victory and International Peace Memorial,Ohio,165,Fort Davis National Historic Site,Texas,10,:,predictive_token
1,pre_label_token,national_parks,train,function_vector,5.5753631591796875,1.1724110841751099,,,,,,,,,,
1,pre_label_token,english-spanish,train,activation,-3.7510550022125244,15.421772003173828,0,2223,enjoyed,disfrutado,2935,eagles,águilas,7,:,predictive_token
1,pre_label_token,english-spanish,train,activation,-3.9221599102020264,23.650859832763672,1,1778,headquarters,sede,931,stayed,quedó,6,:,predictive_token
1,pre_label_token,english-spanish,train,activation,-1.9577926397323608,27.073284149169922,2,3551,graves,tumbas,3327,closure,cierre,6,:,predictive_token
1,pre_label_token,english-spanish,train,activation,-3.401301383972168,31.884897232055664,3,1594,television,televisión,2877,different,diferente,6,:,predictive_token
1,pre_label_token,english-spanish,train,activation,-2.2308812141418457,23.53656005859375,4,55,techniques,técnicas,3548,confusion,confusión,6,:,predictive_token
1,pre_label_token,english-spanish,train,activation,-1.953284502029419,30.218542098999023,5,2643,game,juego,1286,exit,salida,6,:,predictive_token
1,pre_label_token,english-spanish,train,activation,-2.0727169513702393,28.41574478149414,6,1291,renewed,renovado,883,closed,cerrado,6,:,predictive_token
1,pre_label_token,english-spanish,train,activation,-3.1515939235687256,17.26141357421875,7,2008,older,mayor,1125,julius,Julio,8,:,predictive_token
1,pre_label_token,english-spanish,train,activation,-4.469066143035889,31.13452911376953,8,1911,manuscript,manuscrito,1108,frequent,frecuente,6,:,predictive_token
1,pre_label_token,english-spanish,train,activation,-2.2479867935180664,24.75210952758789,9,464,marathon,maratón,1634,credit,crédito,6,:,predictive_token
1,pre_label_token,english-spanish,train,activation,-3.8930256366729736,17.40826416015625,10,3032,arm,brazo,1023,holland,Holanda,8,:,predictive_token
1,pre_label_token,english-spanish,train,activation,-2.9447293281555176,30.67903709411621,11,186,ruled,gobernado,1045,briefly,brevemente,6,:,predictive_token
1,pre_label_token,english-spanish,train,activation,-2.8718533515930176,27.97922134399414,12,816,ports,puertos,3483,statistics,estadísticas,6,:,predictive_token
1,pre_label_token,english-spanish,train,activation,-2.5594515800476074,30.486446380615234,13,2494,iraq,Irak,3024,theme,tema,6,:,predictive_token
1,pre_label_token,english-spanish,train,activation,-3.304581642150879,32.263309478759766,14,775,posting,publicación,2066,public,público,6,:,predictive_token
1,pre_label_token,english-spanish,train,activation,-2.7658770084381104,16.418766021728516,15,3298,exclusive,exclusivo,118,holdings,posesiones,6,:,predictive_token
1,pre_label_token,english-spanish,train,activation,-2.1739296913146973,32.55215072631836,16,3151,merit,mérito,2459,establish,establecer,6,:,predictive_token
1,pre_label_token,english-spanish,train,activation,-4.143878936767578,33.530731201171875,17,1978,nicknamed,apodado,2896,leaving,saliendo,6,:,predictive_token
1,pre_label_token,english-spanish,train,activation,-2.282874822616577,31.127241134643555,18,1874,enrolled,inscrito,3549,objective,objetivo,6,:,predictive_token
1,pre_label_token,english-spanish,train,activation,-3.2088637351989746,32.74903106689453,19,723,trails,senderos,1483,registered,registrado,6,:,predictive_token
1,pre_label_token,english-spanish,train,activation,-2.947572708129883,29.80724334716797,20,702,wednesday,miércoles,1842,asking,preguntando,6,:,predictive_token
1,pre_label_token,english-spanish,train,activation,-1.6329277753829956,29.171672821044922,21,2058,complex,complejo,1351,critical,crítico,6,:,predictive_token
1,pre_label_token,english-spanish,train,activation,-1.4076305627822876,22.913776397705078,22,2535,notice,aviso,1364,foundation,fundación,6,:,predictive_token
1,pre_label_token,english-spanish,train,activation,-3.1531877517700195,31.63420867919922,23,1669,employee,empleado,2556,designated,designado,6,:,predictive_token
1,pre_label_token,english-spanish,train,activation,-2.916684150695801,15.743537902832031,24,383,paint,pintura,1302,louisiana,Luisiana,8,:,predictive_token
1,pre_label_token,english-spanish,train,activation,-3.7622132301330566,26.21573257446289,25,1141,marriage,matrimonio,3225,sunk,hundido,6,:,predictive_token
